parcelid,address,muni,lat,lon,tract
0739E00361000000,3018 UNIVERSAL RD PITTSBURGH PA 15235,PENN HILLS,40.479275341808496,-79.782351306029881,523702
0738L00245000000,110 ASHLAND DR PITTSBURGH PA 15239,PLUM,40.485713936815166,-79.772405294510492,526202
0737R00104000000,236 SHERRIE DR PITTSBURGH PA 15239,PLUM,40.492232228277892,-79.771280772042630,526201
0737R00099000000,300 SHERRIE DR PITTSBURGH PA 15239,PLUM,40.492409059321872,-79.771319497322452,526201
0737L00284000000,3042 LEECHBURG RD PITTSBURGH PA 15239,PLUM,40.496380991308897,-79.773091393178106,526101
0736M00147000000,23 PATRIOT CT PITTSBURGH PA 15239,PLUM,40.503789496703398,-79.770636216528331,526101
0736C00060000000,715 ROSEWOOD DR PITTSBURGH PA 15239,PLUM,40.509497493237163,-79.770417536305715,526101
0735C00213000000,117 DINWIDDIE DR NEW KENSINGTON PA 15068,PLUM,40.519723486239720,-79.772923170568816,526101
0734N00018000000,45 KELLYWOOD CT NEW KENSINGTON PA 15068,PLUM,40.523470830932006,-79.781416269413938,526101
0734G00358000000,228 RAMPART BLVD NEW KENSINGTON PA 15068,PLUM,40.527123046592884,-79.774211305614458,526101
0732P00126000000,927 PITTSBURGH ST SPRINGDALE PA 15144,SPRINGDALE BORO,40.541843006795482,-79.776906094105769,417100
0732C00160000000,18 VALLEY VIEW DR SPRINGDALE PA 15144,SPRINGDALE TWP,40.549782134210879,-79.773709797256316,416000
0728K00142000000,1124-1126 YUTES RUN RD HARWICK PA 15049,FRAZER,40.563208249256526,-79.808251527763403,405000
0727J00062000000,30 ROSEDALE RD CHESWICK PA 15024,INDIANA,40.562965121460003,-79.830399572659019,415001
0727J00056000000,32 ROSEDALE RD CHESWICK PA 15024,INDIANA,40.563061206728484,-79.829857181149777,415001
0726S00252000000,408 MCDADE LN CHESWICK PA 15024,INDIANA,40.562007947708125,-79.835121865713646,415001
0726M00394000000,3006 OLIVETRE DR CHESWICK PA 15024,INDIANA,40.562814597070698,-79.836961779686973,415001
0726M00384000000,2022 OLIVETRE DR CHESWICK PA 15024,INDIANA,40.563443521517833,-79.837129004586373,415001
0726M00382000000,2020 OLIVETRE DR CHESWICK PA 15024,INDIANA,40.563664036636183,-79.837261121477667,415001
0726L00364000000,2004 OLIVETRE DR CHESWICK PA 15024,INDIANA,40.563984818502391,-79.839420135168368,415001
0726L00356000000,2001 OLIVETRE DR CHESWICK PA 15024,INDIANA,40.563612699622340,-79.840175382296138,415001
0726L00348000000,2009 OLIVETRE DR CHESWICK PA 15024,INDIANA,40.563423754381965,-79.839040611315781,415001
0726L00346000000,2011 OLIVETRE DR CHESWICK PA 15024,INDIANA,40.563417337120647,-79.838780715862200,415001
0726L00331000000,1025 DANASON DR CHESWICK PA 15024,INDIANA,40.562568965837826,-79.837970699068492,415001
0726L00304000000,1000 DANASON DR CHESWICK PA 15024,INDIANA,40.563313497021383,-79.841295686127168,415001
0726K00026000000,3017 SENECA CT CHESWICK PA 15024,INDIANA,40.563735515134823,-79.842452841505064,415001
0726J00037000000,1123 SHAWNEE RIDGE DR CHESWICK PA 15024,INDIANA,40.562014223780110,-79.848551740234257,415001
0726F00063000000,4017 HURON CT CHESWICK PA 15024,INDIANA,40.565267065342198,-79.845779532964784,415001
0721E00146000000,3218 FOX RUN RD ALLISON PARK PA 15101,HAMPTON,40.564833519532208,-79.931097405217486,414200
0720N00314000000,0 ASH DR ALLISON PARK PA 15101,HAMPTON,40.560793400011384,-79.947228231451774,414200
0720N00310000000,0 ASH DR ALLISON PARK PA 15101,HAMPTON,40.560603291266133,-79.946896238970353,414200
0720H00293000000,3018 HARTSWOOD DR ALLISON PARK PA 15101,HAMPTON,40.564813442399505,-79.936526957607086,414200
0720F00202000000,4071 CLARKLAND AVE ALLISON PARK PA 15101,HAMPTON,40.566649963997278,-79.944555818492319,414200
0720D00278000000,3013 SWANSEA CRES W ALLISON PARK PA 15101,HAMPTON,40.567956927801170,-79.934278957279375,414200
0719M00064000000,2726 BRUNTON CT ALLISON PARK PA 15101,HAMPTON,40.563993808428705,-79.953963156258808,414200
0719B00293000000,2506 TALL TIMBER DR ALLISON PARK PA 15101,HAMPTON,40.568448563547122,-79.961546403051727,414200
0718P00261000000,3954 BONITA DR ALLISON PARK PA 15101,HAMPTON,40.559959171030449,-79.979134400377419,414200
0718H00127000000,4082 BRANDING PL ALLISON PARK PA 15101,HAMPTON,40.566447436753045,-79.968400384158400,414102
0718D00334000000,2489 SADDLE DR ALLISON PARK PA 15101,HAMPTON,40.568647288521852,-79.967501854099481,414102
0718D00077000000,4107 BRANDING PL ALLISON PARK PA 15101,HAMPTON,40.567633811070756,-79.969679325773669,414102
0717M00011000000,2173 WYLAND AVE ALLISON PARK PA 15101,HAMPTON,40.563305069444624,-79.985612539754371,414200
0717L00326000000,8381 POST RD ALLISON PARK PA 15101,MCCANDLESS,40.562569906477762,-79.991625050112006,413400
0717L00305000000,1949 DUBONNET CT ALLISON PARK PA 15101,MCCANDLESS,40.562258388167393,-79.990135988132380,413400
0717K00301000000,1765 GUYTON RD ALLISON PARK PA 15101,MCCANDLESS,40.563776021825667,-79.994855581457784,413400
0717E00009000000,1808 OAKHURST CT ALLISON PARK PA 15101,MCCANDLESS,40.565844689071866,-79.996723013006431,413400
0717E00007000000,1806 OAKHURST CT ALLISON PARK PA 15101,MCCANDLESS,40.566157835129594,-79.996815630706294,413400
0717D00226000000,4167 WALLACE RD ALLISON PARK PA 15101,HAMPTON,40.568163159807725,-79.987346207960030,414200
0716D00398000000,8844 PEEBLES RD ALLISON PARK PA 15101,MCCANDLESS,40.568875436108563,-80.003601419176988,413500
0714S00023000000,327 HAUGH DR PITTSBURGH PA 15237,MCCANDLESS,40.561597463890372,-80.033979013793015,413300
0714R00246000000,101 GLORIA ST PITTSBURGH PA 15237,MCCANDLESS,40.560844808642948,-80.040753635118719,413300
0714R00061000000,141 MONTCLAIR AVE PITTSBURGH PA 15237,MCCANDLESS,40.560740272359446,-80.037724986805159,413300
0714N00119000000,500 MADISON ST PITTSBURGH PA 15237,MCCANDLESS,40.562132283763447,-80.046896253498730,413300
0714K00192000000,0 HARMONY PKWY PITTSBURGH PA 15237,MCCANDLESS,40.562555312406808,-80.042779771620815,413300
0714H00209000000,8784 CASA GRANDE DR PITTSBURGH PA 15237,MCCANDLESS,40.564908058721841,-80.035369571715449,413300
0714C00055000000,8901 OLD PERRY HWY PITTSBURGH PA 15237,MCCANDLESS,40.568357666979630,-80.037984847595467,413201
0713R00127000000,8576 E BARKHURST DR PITTSBURGH PA 15237,MCCANDLESS,40.561493336128194,-80.055053600150003,413300
0713M00224000000,8611 WITTMER RD PITTSBURGH PA 15237,MCCANDLESS,40.563003916799126,-80.052815962137515,413300
0713H00595012000,595 CALAIS DR PITTSBURGH PA 15237,MCCANDLESS,40.566639421421392,-80.053607478357677,413202
0713E00393000000,2190 ROCHESTER RD PITTSBURGH PA 15237,FRANKLIN PARK,40.567192379113060,-80.066209374395285,412002
0713A00015000000,2176 BEN FRANKLIN DR PITTSBURGH PA 15237,MCCANDLESS,40.567594692440075,-80.062520638486205,413202
0712K00242000000,1628 PINEHURST CT PITTSBURGH PA 15237,FRANKLIN PARK,40.564134477814306,-80.078908048254746,412002
0712J00074000000,1616 COUNTRY CLUB DR PITTSBURGH PA 15237,FRANKLIN PARK,40.564297694803457,-80.081234619612076,412002
0712J00048000000,1621 COUNTRY CLUB DR PITTSBURGH PA 15237,FRANKLIN PARK,40.563339045703806,-80.081881068874267,412002
0712H00301000000,1528 KING EDWARD DR PITTSBURGH PA 15237,FRANKLIN PARK,40.565389050456396,-80.070219278500602,412002
0712E00004000000,1648 PINEHURST CT PITTSBURGH PA 15237,FRANKLIN PARK,40.565343732896608,-80.080904463151683,412002
0712D00331000000,2207 BEN FRANKLIN DR PITTSBURGH PA 15237,FRANKLIN PARK,40.569539851114847,-80.067409008457830,412002
0712D00229000000,2197 ALMANACK CT PITTSBURGH PA 15237,FRANKLIN PARK,40.568142286022386,-80.067269094574698,412002
0712B00266000000,1705 SAW GRASS CT PITTSBURGH PA 15237,FRANKLIN PARK,40.569526481860578,-80.077919233537713,412002
0711P00009000000,232 ALAQUA DR SEWICKLEY PA 15143,OHIO,40.561316762870483,-80.094142410998742,437000
0711N00017000000,172 SEBAGO LAKE DR SEWICKLEY PA 15143,OHIO,40.561842507790693,-80.097499243484705,437000
0711J00064000000,137 SEBAGO LAKE DR SEWICKLEY PA 15143,OHIO,40.564213162674207,-80.097467394363917,437000
0711J00061000000,145 SEBAGO LAKE DR SEWICKLEY PA 15143,OHIO,40.563611079868224,-80.097498145379276,437000
0711J00044000000,203 CYPRESS KNOLL DR SEWICKLEY PA 15143,OHIO,40.563380467884620,-80.100050045936740,437000
0711G00013000000,2114 STURBRIDGE CT SEWICKLEY PA 15143,FRANKLIN PARK,40.564878759783007,-80.088273060631863,412002
0710G00225000000,132 CURTIS CT SEWICKLEY PA 15143,OHIO,40.564872439584313,-80.107152110774607,437000
0710G00145000000,181 DANA DR SEWICKLEY PA 15143,OHIO,40.565827279473908,-80.106932586317527,437000
0710G00127000000,163 DANA DR SEWICKLEY PA 15143,OHIO,40.565575567094626,-80.107976838799388,437000
0710G00126000000,166 DANA DR SEWICKLEY PA 15143,OHIO,40.565158625386530,-80.107724037996888,437000
0710G00125000000,161 DANA DR SEWICKLEY PA 15143,OHIO,40.565538600303903,-80.108064934366283,437000
0710F00247000000,152 MELINDA CT SEWICKLEY PA 15143,OHIO,40.564887912997015,-80.111541993134125,437000
0710F00226000000,131 MELINDA CT SEWICKLEY PA 15143,OHIO,40.564601814918824,-80.110391154393227,437000
0710F00216000000,121 MELINDA CT SEWICKLEY PA 15143,OHIO,40.564580895537787,-80.109823124156335,437000
0710F00214000000,119 MELINDA CT SEWICKLEY PA 15143,OHIO,40.564574221505659,-80.109723605427320,437000
0710F00210000000,115 MELINDA CT SEWICKLEY PA 15143,OHIO,40.564554112376491,-80.109471714289199,437000
0710F00208000000,113 MELINDA CT SEWICKLEY PA 15143,OHIO,40.564574759517960,-80.109343277416329,437000
0710F00204000000,109 MELINDA CT SEWICKLEY PA 15143,OHIO,40.564604048500890,-80.109144536950893,437000
0710F00109000000,145 DANA DR SEWICKLEY PA 15143,OHIO,40.565678422252866,-80.108931195853486,437000
0710C00375000000,141 DEER VALLEY DR SEWICKLEY PA 15143,OHIO,40.567050302081178,-80.109089961552314,437000
0710B00162000000,136 BRIGHTON DR SEWICKLEY PA 15143,OHIO,40.568044338425807,-80.110616004214648,437000
0708N00075000000,505 HILLSIDE DR SEWICKLEY PA 15143,SEWICKLEY HEIGHTS,40.562020270577378,-80.149177408163141,563300
0704S00232000000,14 WINDING RD LEETSDALE PA 15056,LEETSDALE,40.560690156045581,-80.201241692966931,448000
0704S00229000000,0 WINDING RD LEETSDALE PA 15056,LEETSDALE,40.560917313781751,-80.201438773344933,448000
0704M00119000000,0 OAK DR LEETSDALE PA 15056,LEETSDALE,40.563922349566347,-80.201535337291304,448000
0704L00144000000,102 VICTORY LN LEETSDALE PA 15056,LEETSDALE,40.562715268075806,-80.206372834013408,448000
0704K00195000000,0 1ST ST LEETSDALE PA 15056,LEETSDALE,40.562921223275566,-80.208968100610278,448000
0703J00321000000,1116 DAISY LN CRESCENT PA 15046,CRESCENT,40.564408744677124,-80.231687778268238,449000
0702P00236000000,259 SPRING RUN RD CRESCENT PA 15046,CRESCENT,40.550905482714072,-80.227857735489735,449000
0702C00304000000,1320 MAIN ST CRESCENT PA 15046,CRESCENT,40.558810223989234,-80.221417503478378,449000
0702B00118000000,730 RODNEY ST CRESCENT PA 15046,CRESCENT,40.558397119840109,-80.227112182306982,449000
0701J00245000000,2608 BARNES DR CORAOPOLIS PA 15108,MOON,40.544315614509436,-80.229680293898326,451101
0701J00213000000,2011 BROAD HILL FARMS RD CORAOPOLIS PA 15108,MOON,40.543110882775999,-80.230259823112490,451101
0701J00049000000,1601 CRAIG CT CORAOPOLIS PA 15108,MOON,40.545371086997527,-80.230669239408627,451101
0701E00079000000,1746 HEATHER HEIGHTS DR CRESCENT PA 15046,CRESCENT,40.547486243314445,-80.229046625484628,449000
0701E00015000000,1209 HARROW HILL CT CORAOPOLIS PA 15108,MOON,40.546825450146876,-80.232182684912772,451101
0701C00030000000,1542 PARKWOOD POINTE DR CRESCENT PA 15046,CRESCENT,40.548762428773458,-80.223694605249918,449000
0701C00022000000,1550 PARKWOOD POINTE DR CRESCENT PA 15046,CRESCENT,40.549057353984757,-80.223583948216344,449000
0701C00018000000,1548 PARKWOOD POINTE DR CRESCENT PA 15046,CRESCENT,40.549190505078855,-80.223754563654225,449000
0701C00006000000,1535 PARKWOOD POINTE DR CRESCENT PA 15046,CRESCENT,40.549032087325152,-80.224568259766940,449000
0701B00022000000,1610 CLOVERDALE LN CRESCENT PA 15046,CRESCENT,40.549377762535833,-80.227690291222885,449000
0700S00055000000,1803 MADISON DR CORAOPOLIS PA 15108,MOON,40.532391464087091,-80.218832237625818,451101
0700M00325000000,118 HELDON DR CORAOPOLIS PA 15108,MOON,40.534682499921438,-80.217478253982364,451101
0700M00323000000,116 HELDON DR CORAOPOLIS PA 15108,MOON,40.534680837305409,-80.217174596054647,451101
0700M00206000000,123 HELDON DR CORAOPOLIS PA 15108,MOON,40.535413690393149,-80.217994213554633,451101
0700L00016000000,1819 MADISON DR CORAOPOLIS PA 15108,MOON,40.533349003786235,-80.221002878038007,451101
0700H00228000000,217 KENRICH DR CORAOPOLIS PA 15108,MOON,40.536646756183174,-80.217632376367803,451101
0700F00004000000,2538 MINTON DR CORAOPOLIS PA 15108,MOON,40.538082880743801,-80.229024576025253,451101
0700B00041000000,2409 EMMA LN CORAOPOLIS PA 15108,MOON,40.540453735218577,-80.225215113665556,451101
0700B00035000000,2403 EMMA LN CORAOPOLIS PA 15108,MOON,40.540545130726315,-80.226541659369431,451101
0700A00021000000,2302 MEADOW VUE DR CORAOPOLIS PA 15108,MOON,40.539188810879196,-80.229301001789125,451101
0698N00020000000,0 LOCKHEED DR CORAOPOLIS PA 15108,MOON,40.511682421882497,-80.230820515299101,451105
0697M00142000000,117 SOUTH PATTON DR CORAOPOLIS PA 15108,MOON,40.505240218674643,-80.218748970230223,451105
0697L00137000000,103 SOUTH PATTON DR CORAOPOLIS PA 15108,MOON,40.505937599106744,-80.220262304501020,451105
0697H00311000000,223 SPRINGER DR CORAOPOLIS PA 15108,MOON,40.508179483203861,-80.217606993648602,451105
0697A00173000000,159 LOCKHEED DR CORAOPOLIS PA 15108,MOON,40.509402642038609,-80.232256027689999,451105
0697A00153000000,181 LOCKHEED DR CORAOPOLIS PA 15108,MOON,40.508856929986699,-80.231571435400852,451105
0697A00149000000,185 LOCKHEED DR CORAOPOLIS PA 15108,MOON,40.509016252050124,-80.231670286035694,451105
0697A00105000000,0 LOCKHEED DR CORAOPOLIS PA 15108,MOON,40.510162343644964,-80.231072730426362,451105
0697A00079000000,119 LYCOMING DR CORAOPOLIS PA 15108,MOON,40.509389860104633,-80.229925835270009,451105
0692R00015000000,162 DARLENE DR CORAOPOLIS PA 15108,NORTH FAYETTE,40.453037511129324,-80.223886284659415,453004
0692K00024000000,213 WOODCREST DR CORAOPOLIS PA 15108,NORTH FAYETTE,40.455295929301492,-80.225863227372656,453004
0692A00370000000,172 CRAIG ST IMPERIAL PA 15126,FINDLAY,40.461440989340680,-80.229179966975749,452000
0692A00258000000,143 ROBERT ST IMPERIAL PA 15126,FINDLAY,40.460766446003063,-80.230776263349682,452000
0691S00086000000,401 PINE VALLEY DR IMPERIAL PA 15126,NORTH FAYETTE,40.445584187175463,-80.217524906583478,453004
0691S00010000000,1504 TIMBERGLEN DR IMPERIAL PA 15126,NORTH FAYETTE,40.443515532484483,-80.217775107280758,453004
0691R00046000000,132 WALNUT STRN IMPERIAL PA 15126,NORTH FAYETTE,40.443798711920579,-80.223600538105970,453004
0691K00021000000,35 FOREST GLEN DR IMPERIAL PA 15126,NORTH FAYETTE,40.446188208872741,-80.226090331792278,453004
0691K00009000000,1122 TIMBER TRL IMPERIAL PA 15126,NORTH FAYETTE,40.446469319758272,-80.225395039725981,453004
0691H00025000000,6744 ELK RUSH DR IMPERIAL PA 15126,NORTH FAYETTE,40.449127317871117,-80.218006563621785,453004
0691H00023000000,6740 ELK RUSH DR IMPERIAL PA 15126,NORTH FAYETTE,40.448750726042292,-80.217905697487538,453004
0691C00059000000,80 FOREST GLEN DR IMPERIAL PA 15126,NORTH FAYETTE,40.450900785248550,-80.225282326126745,453004
0690F00002277C00,27703 EVERGREEN RUN IMPERIAL PA 15126,NORTH FAYETTE,40.440459348455953,-80.225537848452660,453004
0690C00070000000,16 WALDEN WAY IMPERIAL PA 15126,NORTH FAYETTE,40.442612037695369,-80.222911042146677,453004
0689S00011000000,107 STONEBRIDGE DR OAKDALE PA 15071,NORTH FAYETTE,40.424795773087610,-80.217763974940056,564000
0684H00026000000,0 NOBLESTOWN RD MC DONALD PA 15057,NORTH FAYETTE,40.381274728143545,-80.216859294717111,564000
0684H00015000000,0 MARGARETTE ST MC DONALD PA 15057,NORTH FAYETTE,40.381044231517102,-80.218183083505380,564000
0684D00026000000,0 CHAMPION ST MC DONALD PA 15057,NORTH FAYETTE,40.383486925925581,-80.216282293136501,564000
0670H00052000000,1490 CANDLEWOOD DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.312831615611302,-80.099572647965175,474202
0670H00044000000,1450 CANDLEWOOD DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.313012506338303,-80.101109288943150,474202
0670G00214000000,1391 HOLLOW TREE DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.312626897871652,-80.103745476759570,474202
0670G00182000000,1390 HOLLOW TREE DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.311856719794477,-80.103711169820372,474202
0670G00052000000,2737 BINGHAM DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.312195395122203,-80.107172120821687,474202
0670G00050000000,2733 BINGHAM DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.312260026293380,-80.107181056230857,474202
0670C00054000000,1351 REDFERN DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.314934465573771,-80.105154633799913,474202
0669R00222000000,2665 LINDENWOOD DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.308696021544066,-80.089175696036676,474203
0669M00016000000,2538 FOREST BROOK DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.311267766199300,-80.084748044067624,474203
0669M00014000000,2534 FOREST BROOK DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.311583285015701,-80.084854009536329,474203
0669L00066000000,2625 LINDENWOOD DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.311204333100164,-80.087660687708279,474203
0669K00152000000,2666 GLOUCESTER DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.309940008487096,-80.093009674329110,474202
0669K00073000000,2660 THORNTREE DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.311208661566276,-80.093857680124813,474202
0669K00048000000,2681 CEDARVUE DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.311109805181353,-80.094855637008180,474202
0669J00217000000,1591 HOLLOW TREE DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.309627492931121,-80.097629146623888,474202
0669F00238000000,2616 CEDARVUE DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.313614863866441,-80.091976223170903,474202
0669F00200000000,2406 THORNTREE DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.314291941141505,-80.091292956245084,474202
0669F00008000000,2650 FAIRGREEN DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.313188927297539,-80.095240252334946,474202
0669E00116000000,1590 PINETREE DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.313708508698788,-80.098355093157025,474202
0669A00054000000,1541 REDFERN DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.315133358015508,-80.096569245638122,474202
0669A00036000000,1519 REDFERN DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.314707247688439,-80.098417900310039,474202
0669A00030000000,1491 REDFERN DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.314676531714412,-80.099218272324435,474202
0668P00252000000,417 OAKLAWN DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.308548030098756,-80.074506140101235,474203
0668N00062000000,2624 MONTEREY DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.309275370279174,-80.081833156906114,474203
0668K00078000000,378 OAKLAWN DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.310426194497992,-80.075617460747978,474203
0668J00096000000,2598 ROSSMOOR DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.310774499683703,-80.081240025345664,474203
0668F00206000000,328 OAKLAWN DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.313316691524285,-80.075639786778893,474203
0668E00214000000,2467 SOUTHVUE DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.314155956970247,-80.079163539307785,474203
0668E00135000000,2484 CORTELAND DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.312985955681896,-80.080367270123872,474203
0668B00205000000,2420 KINGS LN PITTSBURGH PA 15241,UPPER ST. CLAIR,40.316622165396090,-80.077947156143210,474203
0667R00105000000,708 GALWAY DR BETHEL PARK PA 15102,BETHEL PARK,40.307238341380113,-80.054618740904047,475303
0667M00260000000,462 GALWAY DR BETHEL PARK PA 15102,BETHEL PARK,40.310121483906535,-80.049387277178141,475303
0667K00040000000,555 CLIFTON RD BETHEL PARK PA 15102,BETHEL PARK,40.311848813917159,-80.061039819178674,475303
0667J00180000000,522 FRUITWOOD DR BETHEL PARK PA 15102,BETHEL PARK,40.309812628254321,-80.061950918831059,475304
0667G00020000000,3598 ASHLAND DR BETHEL PARK PA 15102,BETHEL PARK,40.314006630163981,-80.057489020514552,475200
0667A00195000000,348 MIDDLEGATE DR BETHEL PARK PA 15102,BETHEL PARK,40.315334732281087,-80.063397346193412,475200
0667A00092000000,3609 SOUTH PARK RD BETHEL PARK PA 15102,BETHEL PARK,40.314797585181466,-80.065063211066871,475200
0667A00067000000,3631 SOUTH PARK RD BETHEL PARK PA 15102,BETHEL PARK,40.314144278910341,-80.065737399196209,475200
0666P00050000000,5539 GLEN HILL DR BETHEL PARK PA 15102,BETHEL PARK,40.307078157027846,-80.041852995885066,475303
0666N00114000000,914 DELFIELD DR BETHEL PARK PA 15102,BETHEL PARK,40.307610141389581,-80.048960077499416,475303
0666H00011000000,1158 LOGAN RD BETHEL PARK PA 15102,BETHEL PARK,40.312491037392824,-80.036490333371972,475303
0666G00014000000,1129 LOGAN RD BETHEL PARK PA 15102,BETHEL PARK,40.313856685366012,-80.037175896923202,475301
0666F00218000000,5811 GLEN HILL DR BETHEL PARK PA 15102,BETHEL PARK,40.312399698442491,-80.042031612027628,475303
0666F00106000000,5841 MONONGAHELA AVE BETHEL PARK PA 15102,BETHEL PARK,40.313920062850876,-80.041801321526293,475303
0666E00090000000,5987 GLEN HILL DR BETHEL PARK PA 15102,BETHEL PARK,40.312903048075100,-80.048358896650157,475303
0666D00033000000,5704 SCENIC VIEW DR BETHEL PARK PA 15102,BETHEL PARK,40.316570570331990,-80.035203954108411,475301
0666A00295000000,1231 COBBLEWOOD DR BETHEL PARK PA 15102,BETHEL PARK,40.315132835808342,-80.045727700880178,475303
0665S00016000000,100 PINTO CT BETHEL PARK PA 15102,BETHEL PARK,40.307294909886465,-80.020092138735222,475402
0665S00005000000,5614 SADDLEBROOK DR BETHEL PARK PA 15102,BETHEL PARK,40.308925313142574,-80.019562499707419,475402
0665P00119000000,5879 BRIAN DR BETHEL PARK PA 15102,BETHEL PARK,40.307078006544330,-80.027429391654167,475402
0665N00285000000,5929 BETHEL PARK DR BETHEL PARK PA 15102,BETHEL PARK,40.306922936076639,-80.030068856342282,475402
0665N00250000000,5876 HORSESHOE DR BETHEL PARK PA 15102,BETHEL PARK,40.307861280004623,-80.030242072338737,475402
0665M00101000000,101 BARNWOOD DR BETHEL PARK PA 15102,BETHEL PARK,40.309210991184152,-80.020055723714819,475402
0665J00154000000,5805 KINGS SCHOOL RD BETHEL PARK PA 15102,BETHEL PARK,40.309730111886878,-80.029224881382177,475402
