parcelid,address,muni,lat,lon,tract
0012E00193000000,1815 SIDNEY ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.429800794112310,-79.979785788531828,170200
0012E00160000000,1712 FOX WAY PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.430049666643640,-79.981325301688628,170200
0012E00103000000,1706 WHARTON ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.430470354359386,-79.981562795194094,170200
0012E00097001000,1736 WHARTON ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.430431493174936,-79.980685291708227,170200
0012E00021000000,1820 MERRIMAN WAY PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.430865788435682,-79.979769883748361,170200
0012E00013210300,46 S 18TH ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.430693383874811,-79.980563480348295,170200
0012A00108000400,1734 SOUTH SHORE CT PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.431804323681895,-79.980824033942994,170200
0012A00049000000,109 MERRIMAN MEWS PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.431238078675513,-79.979432910184102,170200
0012A00030000000,1815 MERRIMAN WAY PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.431065107986008,-79.979943385719920,170200
0012A00027000000,23 S 18TH ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.431053445885979,-79.980098256089065,170200
0012A00024000000,1854 RIVERSIDE MEWS PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.431263516283323,-79.979776625601190,170200
0012A00023000000,1850 RIVERSIDE MEWS PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.431327148392995,-79.979775016782838,170200
0012A00022000000,17 S 18TH ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.431249411714738,-79.980108545869953,170200
0011D00091000000,2535 ALLEQUIPPA ST PITTSBURGH PA 15213,5TH WARD - PITTSBURGH,40.442092672714807,-79.967099299676065,040200
0011D00047000000,16 ELLERS ST PITTSBURGH PA 15213,4TH WARD - PITTSBURGH,40.441189703201935,-79.967508660916465,040200
0011D00046000000,0 ELLERS ST PITTSBURGH PA 15213,4TH WARD - PITTSBURGH,40.441095961358712,-79.967424802580823,040200
0010M00189000000,2709 BRACKENRIDGE ST PITTSBURGH PA 15219,5TH WARD - PITTSBURGH,40.446859205180075,-79.966700677460921,051000
0010D00083000000,2830 BEDFORD AVE PITTSBURGH PA 15219,5TH WARD - PITTSBURGH,40.452288872417128,-79.968017909470987,050100
0009N00406000000,121 9TH ST PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.444449978779282,-79.998291627077208,020100
0009N00137020100,941 PENN AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.444604912034926,-79.996823568020645,020100
0009N00039004C00,951 LIBERTY AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.443525625132352,-79.996228940299503,020100
0009N00039004B00,951 LIBERTY AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.443578640006166,-79.996179551750430,020100
0009D00310000000,1660 WATERFRONT PL PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.450679527502693,-79.987980038208804,020300
0009D00304000000,1716 WATERFRONT PL PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.451151428380271,-79.987283081264692,020300
0009D00303000000,1720 WATERFRONT PL PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.451189376803782,-79.987216791958758,020300
0009D00293000000,1758 WATERFRONT PL PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.451601633597221,-79.986630252600250,020300
0009D00292000000,1808 WATERFRONT PL PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.451760678052402,-79.986393007867903,020300
0009D00275000000,2026 WATERFRONT PL PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.452641664342764,-79.985048534647248,020300
0009D00271000000,2042 WATERFRONT PL PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.452821337185185,-79.984802692129165,020300
0008D00131000000,420 PRESSLEY ST PITTSBURGH PA 15212,23RD WARD - PITTSBURGH,40.451958778216564,-80.000312221475767,563202
0008A00019000000,814 WESTERN AVE PITTSBURGH PA 15233,22ND WARD - PITTSBURGH,40.452473354350253,-80.014738164920828,562700
0006S00062000000,185 MERIDAN ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.435254850191242,-80.018755001010177,190300
0006R00326000000,308 ONEIDA ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.433549070873987,-80.020910802304229,191100
0006R00181000000,446 SWEETBRIAR ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.434496275463943,-80.022715232456761,191100
0006M00148000000,126 MERIDAN ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.436735544692887,-80.018263917983134,190300
0006M00117A00100,1105 GRANDVIEW AVE PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.437267982751720,-80.017593804219970,190300
0006L00316000000,183 PLYMOUTH ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.436426976758199,-80.020721871100790,191100
0006L00008000000,260 EDITH ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.437874825911074,-80.023961344205730,191100
0006F00205000000,219 REPUBLIC ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.439951171948302,-80.025266271285190,191100
0006F00204000000,221 REPUBLIC ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.439888023957288,-80.025322476711381,191100
0006F00203000000,223 REPUBLIC ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.439818709820308,-80.025385735091632,191100
0006F00201000000,227 REPUBLIC ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.439740916227358,-80.025455440603110,191100
0006F00200000000,229 REPUBLIC ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.439668140853705,-80.025523051684942,191100
0006B00161050100,1700 GRANDVIEW AVE PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.440848978580064,-80.025112917862472,191100
0004S00259000000,48 PASADENA ST PITTSBURGH PA 15211,18TH WARD - PITTSBURGH,40.424132603194188,-80.002124841521763,180700
0004S00050000000,435 KATHLEEN ST PITTSBURGH PA 15211,18TH WARD - PITTSBURGH,40.425848493287525,-79.999513688224724,180700
0004S00013000000,32 HABERMAN AVE PITTSBURGH PA 15211,18TH WARD - PITTSBURGH,40.425809517823517,-80.002823733980932,180700
0004S00011000000,28 HABERMAN AVE PITTSBURGH PA 15211,18TH WARD - PITTSBURGH,40.425957003819235,-80.002830594168614,180700
0004R00293000000,100 KATHLEEN ST PITTSBURGH PA 15211,18TH WARD - PITTSBURGH,40.425337250042162,-80.004311851882250,180700
0004R00289000000,105 KATHLEEN ST PITTSBURGH PA 15211,18TH WARD - PITTSBURGH,40.425696824474699,-80.004115212424466,180700
0004P00159000000,199 SOUTHERN AVE PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.424167828197476,-80.010472330721214,191500
0004N00061000000,247 DILWORTH ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.425302062689660,-80.014896924714776,191400
0004M00208000000,346 BIGBEE ST PITTSBURGH PA 15211,18TH WARD - PITTSBURGH,40.427442468651293,-80.000824365308645,180700
0004M00098000000,307 KAMBACH ST PITTSBURGH PA 15211,18TH WARD - PITTSBURGH,40.426456458866056,-80.002261035896296,180700
0004K00358000000,51 GREENBUSH ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.427589064348673,-80.007832952440367,191400
0004J00319000000,256 PROSPECT ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.427542146004818,-80.012022938700184,191400
0004F00146000000,154 GASKEL ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.429992713673585,-80.009416451935934,191400
0004B00237000000,203 GRANDVIEW AVE PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.432190474386843,-80.008361912830068,191400
0004B00175000000,233 W SYCAMORE ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.431905231795653,-80.009983691232335,191400
0004B00048000000,320 W SYCAMORE ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.432601684130908,-80.011070119768334,190300
0004B00046000000,324 W SYCAMORE ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.432640116056945,-80.011263817051045,190300
0003S00240000000,1306 BREED ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.425885122347189,-79.984933930779263,170200
0003N00004000000,441 KATHLEEN ST PITTSBURGH PA 15211,18TH WARD - PITTSBURGH,40.425848625949669,-79.999253521598163,180700
0003N00002000000,437 KATHLEEN ST PITTSBURGH PA 15211,18TH WARD - PITTSBURGH,40.425847872971794,-79.999423278410731,180700
0003M00244000100,12 UXOR WAY PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.427266867101402,-79.984844211397359,170200
0003M00150000000,164 S 15TH ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.426007780210497,-79.983727656702243,170200
0003M00119020300,120 S 15TH ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.427248272835001,-79.983788707056192,170200
0003M00074000000,153 S 15TH ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.426333500412440,-79.983330783263327,170200
0003K00056000000,650 ARLINGTON AVE PITTSBURGH PA 15203,18TH WARD - PITTSBURGH,40.426167950012001,-79.992890301310155,180300
0003J00101000000,423 BAILEY AVE PITTSBURGH PA 15211,18TH WARD - PITTSBURGH,40.426745435034896,-79.998329618614420,180700
0003H00308000100,50 S 15TH ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.429737512055141,-79.983568148388869,170200
0003H00286000000,12 S 14TH ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.429685364759102,-79.984315750786919,170200
0003H00233000000,1208 MURIEL ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.429889600288199,-79.986056671967475,170200
0003H00232000000,1206 MURIEL ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.429890057859147,-79.986110062846805,170200
0003H00084000000,1522 BINGHAM ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.429371234993951,-79.982895568965105,170200
0003G00090000600,910 BINGHAM ST PITTSBURGH PA 15203,17TH WARD - PITTSBURGH,40.429219494247306,-79.989084733536728,170200
0002A00127120800,350 OLIVER AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.440756826215051,-79.998882146046384,020100
0002A00127111000,350 OLIVER AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.440737579871673,-79.998700901188627,020100
0002A00127110600,350 OLIVER AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.440659970315117,-79.998494621680123,020100
0002A00127080800,350 OLIVER AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.440835059036822,-79.998569725819479,020100
0001N00281003B00,501 GRANDVIEW AVE PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.434699684071376,-80.012251385462548,190300
0001N00209000000,600 GRANDVIEW AVE PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.435693079654747,-80.013123112849641,190300
0001N00045000000,135 LABELLE ST PITTSBURGH PA 15211,19TH WARD - PITTSBURGH,40.435303594243408,-80.015564276735716,190300
0001H00327210200,306 4TH AVE PITTSBURGH PA 15222,1ST WARD  - PITTSBURGH,40.439069946909854,-80.001282568082601,020100
0001H00327180100,306 4TH AVE PITTSBURGH PA 15222,1ST WARD  - PITTSBURGH,40.439123925631698,-80.001311471472434,020100
0001H00327090100,306 4TH AVE PITTSBURGH PA 15222,1ST WARD  - PITTSBURGH,40.439170488703652,-80.001152368821366,020100
0001G00224190100,151 FORT PITT BLVD PITTSBURGH PA 15222,1ST WARD  - PITTSBURGH,40.438295006061225,-80.004716757036121,020100
0001G00224180100,151 FORT PITT BLVD PITTSBURGH PA 15222,1ST WARD  - PITTSBURGH,40.438348285039730,-80.004857385043522,020100
0001G00224140200,151 FORT PITT BLVD PITTSBURGH PA 15222,1ST WARD  - PITTSBURGH,40.438417032337348,-80.004810116966695,020100
0001G00224090600,151 FORT PITT BLVD PITTSBURGH PA 15222,1ST WARD  - PITTSBURGH,40.438557394465221,-80.004762978985042,020100
0001G00224060500,151 FORT PITT BLVD PITTSBURGH PA 15222,1ST WARD  - PITTSBURGH,40.438632372946770,-80.004662055165539,020100
0001D00259C71500,301 5TH AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.440693241403046,-79.999853714512327,020100
0001D00259C71300,301 5TH AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.440744152816684,-79.999989098583924,020100
0001D00259C61900,301 5TH AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.440635729864930,-79.999302132974606,020100
0001D00259C61200,301 5TH AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.440909144428808,-79.999630543986086,020100
0001D00259C60700,301 5TH AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.441036422657639,-79.999969004415505,020100
0001D00259C51300,301 5TH AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.440997767809968,-79.999068911448731,020100
0001D00259C50300,301 5TH AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.441252326422884,-79.999745833284550,020100
0001D00259C50200,301 5TH AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.441277782275137,-79.999813525799141,020100
0001D00023008B00,11 5TH AVE PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.442185621978624,-80.002807716279833,020100
0001C01662D01900,320 FORT DUQUESNE BLVD PITTSBURGH PA 15222,2ND WARD - PITTSBURGH,40.442738587845831,-80.006840438316743,020100
