parcelid,address,muni,lat,lon,tract
0437S00100000000,140 MILLVIEW DR PITTSBURGH PA 15238,FOX CHAPEL,40.532561869443697,-79.899949722811186,422000
0437P00202000000,0 OLD MILL RD PITTSBURGH PA 15238,FOX CHAPEL,40.531063631364084,-79.909985564401666,422000
0437P00040000000,0 CRAWFORD LN PITTSBURGH PA 15238,FOX CHAPEL,40.531380248364350,-79.912143211310180,422000
0437P00020000000,0 DORSEYVILLE RD PITTSBURGH PA 15238,O''HARA,40.530446439706800,-79.911885668156359,421200
0437G00029000000,904 SETTLERS RIDGE RD PITTSBURGH PA 15238,FOX CHAPEL,40.537188866139992,-79.908630472588442,422000
0437B00021000000,901 SETTLERS RIDGE RD PITTSBURGH PA 15238,FOX CHAPEL,40.539064022391742,-79.908707678671220,422000
0437B00018000000,901 SETTLERS RIDGE RD PITTSBURGH PA 15238,FOX CHAPEL,40.538730566645711,-79.909144894451885,422000
0436R00024000000,234 OHARA MANOR DR PITTSBURGH PA 15238,O''HARA,40.531320335536719,-79.921121317452460,421200
0436D00130000000,3332 SAXONBURG BLVD GLENSHAW PA 15116,INDIANA,40.538239606299371,-79.918706418446945,415002
0436B00004000000,5000 SILENT MEADOW CT GLENSHAW PA 15116,INDIANA,40.539445493049733,-79.928536050033088,415002
0435J00117000000,722 REDSTONE DR ALLISON PARK PA 15101,SHALER,40.534063642408476,-79.948176508503579,426800
0435A00052000000,609 STONERIDGE DR ALLISON PARK PA 15101,SHALER,40.538423811496735,-79.946434807796649,426800
0434M00117000000,308 HOLLY RIDGE DR GLENSHAW PA 15116,SHALER,40.534034065362150,-79.950516945362835,426800
0434G00016000D00,762 SPENCER WOODS DR GLENSHAW PA 15116,SHALER,40.537436031439505,-79.957675357236283,426800
0433S00018000000,1930 MOUNT ROYAL BLVD GLENSHAW PA 15116,SHALER,40.532364988335168,-79.967429020038921,426400
0433R00151000000,2005 CLEARVIEW RD GLENSHAW PA 15116,SHALER,40.532011432805319,-79.972167266460943,426300
0433R00073000000,407 MCELHENY RD GLENSHAW PA 15116,SHALER,40.530908402734831,-79.972429533399989,426400
0433L00153000000,115 MOREWOOD RD GLENSHAW PA 15116,SHALER,40.534139242725885,-79.971231668205078,426300
0433L00129000000,131 MOREWOOD RD GLENSHAW PA 15116,SHALER,40.534074216109801,-79.972941899557355,426300
0433K00300000000,300 VILSACK RD GLENSHAW PA 15116,SHALER,40.534727304977700,-79.979239599362472,426300
0433G00145000000,2307 MOUNT ROYAL BLVD GLENSHAW PA 15116,SHALER,40.536410523803760,-79.971555559725914,426300
0433F00042000000,224 VILSACK RD GLENSHAW PA 15116,SHALER,40.535795861064365,-79.976405884524240,426300
0433B00063000000,2514 OAKWOOD RD GLENSHAW PA 15116,SHALER,40.538194608246592,-79.977531342638926,426300
0433A00065000000,607 SCOTT AVE GLENSHAW PA 15116,SHALER,40.538616826983237,-79.981165151295272,426300
0432S00255000000,221 SANDY DR GLENSHAW PA 15116,SHALER,40.530991788606165,-79.986547299601440,427100
0432P00327000000,112 BARNWOOD LN PITTSBURGH PA 15237,ROSS,40.530557585364797,-79.992167892368187,429202
0432N00292000000,422 SANGREE RD PITTSBURGH PA 15237,ROSS,40.530896317235879,-79.999155526086611,429202
0432M00161000000,422 FORLIVIEW RD GLENSHAW PA 15116,SHALER,40.534854765046497,-79.986334269401908,427100
0432H00232000000,428 SANDY DR GLENSHAW PA 15116,SHALER,40.535836318712676,-79.985776126248368,427100
0432G00089000000,562 THOMPSON RUN RD PITTSBURGH PA 15237,ROSS,40.536314999549198,-79.990115420473785,429202
0432D00160000000,807 SCOTT AVE GLENSHAW PA 15116,SHALER,40.538475107289180,-79.985429068255883,426300
0432B00098000000,0 SANGREE RD PITTSBURGH PA 15237,ROSS,40.538611780623100,-79.994327097599964,429201
0432B00061000000,578 SANGREE RD PITTSBURGH PA 15237,ROSS,40.537740508108783,-79.994025451097556,429202
0431N00028000000,1103 WILLIAM ST PITTSBURGH PA 15237,ROSS,40.532669930541076,-80.013873723853024,429500
0430K00168000000,122 WOOD DR PITTSBURGH PA 15237,ROSS,40.534077216537476,-80.025606199601910,429400
0427H00125000000,182 OVERLOOK DR PITTSBURGH PA 15237,OHIO,40.537716795724968,-80.068002443138099,437000
0427E00015000000,172 MANCHESTER CIR PITTSBURGH PA 15237,OHIO,40.535526460250779,-80.081628094766117,437000
0427D00141000000,155 OVERLOOK DR PITTSBURGH PA 15237,OHIO,40.539528773710664,-80.067998650715964,437000
0427D00139000000,161 OVERLOOK DR PITTSBURGH PA 15237,OHIO,40.539202580625314,-80.067642383133148,437000
0427D00111000000,136 OVERLOOK DR PITTSBURGH PA 15237,OHIO,40.539848751403419,-80.070322027751175,437000
0427C00109000000,128 OVERLOOK DR PITTSBURGH PA 15237,OHIO,40.539855026552551,-80.070950507690824,437000
0426F00140027000,152 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.535799819229169,-80.092080187001585,437000
0426F00140026900,154 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.535708513540293,-80.092020757706138,437000
0426F00140026800,156 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.535577351031520,-80.091942770330519,437000
0426F00140026700,158 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.535478148383888,-80.091901540632236,437000
0426F00140026600,102 SUMMER SEAT LN PITTSBURGH PA 15237,OHIO,40.535081652885687,-80.091783408177591,437000
0426F00140026300,108 SUMMER SEAT LN PITTSBURGH PA 15237,OHIO,40.535187769017547,-80.091203776621043,437000
0426F00140025900,115 CONTINENTAL LN PITTSBURGH PA 15237,OHIO,40.534884766198232,-80.090471209807660,437000
0426F00140025800,113 CONTINENTAL LN PITTSBURGH PA 15237,OHIO,40.534833276182248,-80.090587865129038,437000
0426F00140024700,190 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.533789198053256,-80.090331827252172,437000
0426F00140024500,184 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.533948012281293,-80.090691085370750,437000
0426F00140024400,182 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.534030685838900,-80.090774705496713,437000
0426F00140023700,115 SUMMER SEAT LN PITTSBURGH PA 15237,OHIO,40.535578170734723,-80.090682205004882,437000
0426F00140023000,129 SUMMER SEAT LN PITTSBURGH PA 15237,OHIO,40.534622861427614,-80.089830976905219,437000
0426F00140022700,135 SUMMER SEAT LN PITTSBURGH PA 15237,OHIO,40.534141099546829,-80.089801941536393,437000
0426F00140022600,137 SUMMER SEAT LN PITTSBURGH PA 15237,OHIO,40.533979660265139,-80.089785053214086,437000
0426F00140022500,139 SUMMER SEAT LN PITTSBURGH PA 15237,OHIO,40.533818650057064,-80.089755532134731,437000
0426F00140022400,141 SUMMER SEAT LN PITTSBURGH PA 15237,OHIO,40.533652511952035,-80.089772618221659,437000
0426F00140021700,157 SUMMER SEAT LN PITTSBURGH PA 15237,OHIO,40.532584551523740,-80.089694192151143,437000
0426F00140021600,159 SUMMER SEAT LN PITTSBURGH PA 15237,OHIO,40.532423712826457,-80.089685817223696,437000
0426F00140021500,158 SUMMER SEAT LN PITTSBURGH PA 15237,OHIO,40.532600083204805,-80.090451619625128,437000
0426F00140020900,183 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.533652225980724,-80.091055517574929,437000
0426F00140020800,181 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.533795441034194,-80.091186652925316,437000
0426F00140020600,177 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.534018474526448,-80.091492153895430,437000
0426F00140020500,173 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.534126966383511,-80.091636732175260,437000
0426F00140020400,171 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.534236721012327,-80.091780457894586,437000
0426F00140020300,169 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.534360250840102,-80.091959721583052,437000
0426F00120014800,108 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.537531223495442,-80.090637014501681,437000
0426F00120014700,106 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.537451319946591,-80.090467495573975,437000
0426F00120014300,103 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.537995727755494,-80.090208795076279,437000
0426F00120014000,109 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.538032083258607,-80.090856132513267,437000
0426F00120013900,111 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.538050075679202,-80.091047893830805,437000
0426F00120013800,113 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.538052848257557,-80.091266786730088,437000
0426F00120013700,115 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.538028323972476,-80.091497682385878,437000
0426F00120012800,133 WASHINGTON WAY PITTSBURGH PA 15237,OHIO,40.537133631747629,-80.092640935665287,437000
0426F00120012600,137 GATEWAY DR PITTSBURGH PA 15237,OHIO,40.536948030009036,-80.093005795611262,437000
0426F00120012000,125 GATEWAY DR PITTSBURGH PA 15237,OHIO,40.537342813884997,-80.094019784907360,437000
0426F00120011900,123 GATEWAY DR PITTSBURGH PA 15237,OHIO,40.537374656915794,-80.094251171737596,437000
0426F00120011300,134 GATEWAY DR PITTSBURGH PA 15237,OHIO,40.536596860038593,-80.093318603697682,437000
0426F00120011000,128 GATEWAY DR PITTSBURGH PA 15237,OHIO,40.536839327303504,-80.093887969904202,437000
0426F00120010900,124 GATEWAY DR PITTSBURGH PA 15237,OHIO,40.536920180649339,-80.094093281702669,437000
0426F00120010800,122 GATEWAY DR PITTSBURGH PA 15237,OHIO,40.536952768546456,-80.094337223628727,437000
0426F00120010400,110 GATEWAY DR PITTSBURGH PA 15237,OHIO,40.536477898878353,-80.095091805631512,437000
0426E00385000000,1119 ROOSEVELT RD PITTSBURGH PA 15237,OHIO,40.537476620185188,-80.096969502368523,437000
0426D00274000000,123 KENSINGTON DR PITTSBURGH PA 15237,OHIO,40.538607842024504,-80.085686322969480,437000
0426D00233000000,110 KENSINGTON DR PITTSBURGH PA 15237,OHIO,40.538716569981368,-80.087019825156432,437000
0426D00037000000,164 KENSINGTON DR PITTSBURGH PA 15237,OHIO,40.538119438740914,-80.083994273397209,437000
0424H00170020900,108 VICTORY LN SEWICKLEY PA 15143,OHIO,40.535871777587367,-80.119380605480245,437000
0424H00170019800,113 AMERICAN WAY SEWICKLEY PA 15143,OHIO,40.535947500125857,-80.119751332258275,437000
0424H00160019600,107 AMERICAN WAY SEWICKLEY PA 15143,OHIO,40.536317052258404,-80.119392058339244,437000
0424H00160019500,105 AMERICAN WAY SEWICKLEY PA 15143,OHIO,40.536405597693047,-80.119331633751045,437000
0424H00150019200,102 AMERICAN WAY SEWICKLEY PA 15143,OHIO,40.536799737066744,-80.119681982436362,437000
0424H00140022900,111 PRESIDENTS DR SEWICKLEY PA 15143,OHIO,40.537282491111228,-80.119879852129856,437000
0424H00140022800,113 PRESIDENTS DR SEWICKLEY PA 15143,OHIO,40.537234775032815,-80.119772637741519,437000
0424H00140022100,129 PRESIDENTS DR SEWICKLEY PA 15143,OHIO,40.536929079624656,-80.118515914260996,437000
0424H00140021800,135 PRESIDENTS DR SEWICKLEY PA 15143,OHIO,40.536767468390892,-80.118042320705882,437000
0424H00100023900,118 PATRIOT LN SEWICKLEY PA 15143,OHIO,40.537358051191688,-80.118377865420712,437000
0424H00100023700,114 PATRIOT LN SEWICKLEY PA 15143,OHIO,40.537406109942545,-80.118795412085419,437000
0424H00100023600,112 PATRIOT LN SEWICKLEY PA 15143,OHIO,40.537472476355546,-80.118992123148487,437000
0424H00092017900,154 INDEPENDENCE WAY SEWICKLEY PA 15143,OHIO,40.537197666963372,-80.120626851270998,437000
0424H00092017300,166 INDEPENDENCE WAY SEWICKLEY PA 15143,OHIO,40.536463935843187,-80.120972849119042,437000
0424H00092016300,186 INDEPENDENCE WAY SEWICKLEY PA 15143,KILBUCK,40.535063146579759,-80.120012593715629,563800
0424H00092015600,202 INDEPENDENCE WAY SEWICKLEY PA 15143,KILBUCK,40.535059992217477,-80.118758614421012,563800
0424H00092014900,218 INDEPENDENCE WAY SEWICKLEY PA 15143,OHIO,40.536062293250964,-80.117929996288183,437000
0424H00092012400,206 FREEDOM LN SEWICKLEY PA 15143,OHIO,40.534833208131104,-80.116504881710185,437000
0424H00092012300,204 FREEDOM LN SEWICKLEY PA 15143,OHIO,40.534994478012806,-80.116369047490110,437000
0424H00092012200,202 FREEDOM LN SEWICKLEY PA 15143,OHIO,40.535134398607383,-80.116288671938861,437000
0424H00092011700,192 FREEDOM LN SEWICKLEY PA 15143,OHIO,40.535960058833844,-80.116312436986149,437000
0424D00090010000,127 PATRIOT LN SEWICKLEY PA 15143,OHIO,40.537684400536875,-80.117596718318481,437000
0424D00080007400,135 INDEPENDENCE WAY SEWICKLEY PA 15143,OHIO,40.538316815262242,-80.119344574288291,437000
0424D00080007200,129 INDEPENDENCE WAY SEWICKLEY PA 15143,OHIO,40.538604225525994,-80.119233471989048,437000
0424D00080007000,125 INDEPENDENCE WAY SEWICKLEY PA 15143,OHIO,40.538841728119550,-80.119114088763737,437000
0424D00080006800,121 INDEPENDENCE WAY SEWICKLEY PA 15143,OHIO,40.539132710838771,-80.119010506925562,437000
0424D00080006600,114 OLD GLORY LN SEWICKLEY PA 15143,OHIO,40.538287914955873,-80.118726051981952,437000
0424D00070008100,132 INDEPENDENCE WAY SEWICKLEY PA 15143,OHIO,40.538622045189364,-80.119773028091387,437000
0424D00070007700,124 INDEPENDENCE WAY SEWICKLEY PA 15143,OHIO,40.539206390962157,-80.119522381365044,437000
0424D00070007600,122 INDEPENDENCE WAY SEWICKLEY PA 15143,OHIO,40.539350813450504,-80.119466155552715,437000
0424D00070000000,0 INDEPENDENCE WAY SEWICKLEY PA 15143,OHIO,40.538836670554289,-80.119851619266470,437000
0424D00010003400,106 UNION CT SEWICKLEY PA 15143,OHIO,40.539812305971672,-80.116541642058380,437000
0424D00010002800,120 FREEDOM LN SEWICKLEY PA 15143,OHIO,40.540273759370081,-80.117554993864218,437000
0424D00010002600,116 FREEDOM LN SEWICKLEY PA 15143,OHIO,40.540389791858082,-80.117765962196401,437000
0424D00010002400,112 FREEDOM LN SEWICKLEY PA 15143,OHIO,40.540571973046646,-80.118039519817188,437000
0424D00010002100,106 FREEDOM LN SEWICKLEY PA 15143,OHIO,40.541015722182941,-80.118056941396674,437000
0424D00010000800,115 FREEDOM LN SEWICKLEY PA 15143,OHIO,40.540649287653331,-80.118642256799987,437000
0424D00010000300,105 FREEDOM LN SEWICKLEY PA 15143,OHIO,40.541338800552836,-80.118422306977052,437000
0423E00030000000,317 SEWICKLEY RIDGE DR SEWICKLEY PA 15143,ALEPPO,40.537303344739932,-80.146756268537501,563800
0422M00081000000,1208 SEWICKLEY HEIGHTS DR SEWICKLEY PA 15143,ALEPPO,40.535113540177271,-80.152344596552481,563800
0422H00531000000,404 TIMBER LN SEWICKLEY PA 15143,ALEPPO,40.536745023678179,-80.150246999980382,563800
0422H00005000000,311 WEBER RD SEWICKLEY PA 15143,ALEPPO,40.536232650173275,-80.154305764069960,563800
0422C00056000000,157 MCCOY PLACE RD SEWICKLEY PA 15143,ALEPPO,40.540001017182014,-80.157477068870563,563800
0421S00331000000,1306 BEAVER RD SEWICKLEY PA 15143,GLEN OSBORNE,40.531877364031587,-80.170205105353077,563800
0421S00075000000,513 GLEN MITCHELL RD SEWICKLEY PA 15143,GLEN OSBORNE,40.532523948721902,-80.168953130255858,563800
0421R00003000000,504 OSBORNE LN SEWICKLEY PA 15143,GLEN OSBORNE,40.533156258543990,-80.171548804334790,563800
0421P00106000000,812 OHIO RIVER BLVD SEWICKLEY PA 15143,SEWICKLEY,40.532990504465921,-80.177597829924295,445500
0421K00289000000,863 THORN ST SEWICKLEY PA 15143,SEWICKLEY,40.535395499801488,-80.177154375683045,445500
0421K00217000000,870 THORN ST SEWICKLEY PA 15143,SEWICKLEY,40.534724594778005,-80.177287393631545,445500
0421K00105001900,916 ELMHURST WAY SEWICKLEY PA 15143,SEWICKLEY,40.533452056617016,-80.176951461251051,445500
0421K00105001800,890 ELMHURST WAY SEWICKLEY PA 15143,SEWICKLEY,40.533429916889311,-80.177467663528716,445500
0421K00038000000,420 BOUNDARY ST SEWICKLEY PA 15143,GLEN OSBORNE,40.534168176742917,-80.175408273398787,563800
0421J00207000000,631 CHARETTE PL SEWICKLEY PA 15143,SEWICKLEY,40.535076846002717,-80.182542821070157,445500
0421J00022000000,664 MAPLE LN SEWICKLEY PA 15143,SEWICKLEY,40.533638970120840,-80.182304363215977,445500
0421F00291010100,808 BEAVER ST SEWICKLEY PA 15143,SEWICKLEY,40.536520271372090,-80.177096586499829,445500
0421D00104000000,0 NEVIN AVE SEWICKLEY PA 15143,SEWICKLEY,40.539940797217064,-80.168913159636389,445500
0421C00396000000,713 ORCHARD TER SEWICKLEY PA 15143,SEWICKLEY,40.540354409848732,-80.174384530702469,445500
0421C00166000000,900 CRESCENT AVE SEWICKLEY PA 15143,SEWICKLEY,40.539056868345412,-80.170869775043684,445500
0421C00036000000,726 NEVIN AVE SEWICKLEY PA 15143,SEWICKLEY,40.538770442630579,-80.174025831015683,445500
0421B00363000000,612 HOPKINS ST SEWICKLEY PA 15143,SEWICKLEY,40.540260449329466,-80.175709298216162,445500
0421B00230000000,620 STRAIGHT ST SEWICKLEY PA 15143,SEWICKLEY,40.539376372042625,-80.176545071544538,445500
0421B00196000000,814 HILL ST SEWICKLEY PA 15143,SEWICKLEY,40.538599742144591,-80.175675104125091,445500
0419S00362000000,1 FAWCETT CIR CORAOPOLIS PA 15108,CORAOPOLIS,40.513275117530412,-80.169219185647535,450700
0419R00177000000,1080 MAIN ST CORAOPOLIS PA 15108,CORAOPOLIS,40.513641334366895,-80.171658743295907,450800
0419N00011000000,505 DOGWOOD CT CORAOPOLIS PA 15108,MOON,40.513348115641804,-80.182218158282438,451300
0419H00390000000,829 HILAND AVE CORAOPOLIS PA 15108,CORAOPOLIS,40.516559879957100,-80.169965750125186,450800
0419H00289000000,858 ELM WAY CORAOPOLIS PA 15108,CORAOPOLIS,40.517116421841479,-80.168181420584588,450800
0419H00193000000,845 6TH AVE CORAOPOLIS PA 15108,CORAOPOLIS,40.518122720622564,-80.168147311402578,450800
0419G00040000000,734 HILAND AVE CORAOPOLIS PA 15108,CORAOPOLIS,40.516864588277770,-80.172267058103941,450800
0419E00107000000,702 THORN HOLLOW RD CORAOPOLIS PA 15108,MOON,40.518653780350604,-80.179644076271401,451300
0419C00204000000,707 6TH AVE CORAOPOLIS PA 15108,CORAOPOLIS,40.519642032803205,-80.171950525993950,450800
0418H00253000000,1411 CHARLTON HEIGHTS RD CORAOPOLIS PA 15108,MOON,40.507379182418781,-80.169283494254856,451300
0418F00049000000,228 OAKHAVEN DR CORAOPOLIS PA 15108,MOON,40.508375675064144,-80.177045183225445,451300
0418B00010000000,369 INDIAN RIDGE DR CORAOPOLIS PA 15108,MOON,40.510475892717665,-80.178305939815530,451300
0417L00332000000,105 ESSEX KNOLL DR CORAOPOLIS PA 15108,MOON,40.495540848424980,-80.172595971878536,451300
0417L00166000000,104 ESSEX KNOLL DR CORAOPOLIS PA 15108,MOON,40.495997978548189,-80.173212407336280,451300
0417L00147000000,104 CHAUCER CT CORAOPOLIS PA 15108,MOON,40.496634212712983,-80.173612043489143,451300
0417L00145000000,100 ESSEX KNOLL DR CORAOPOLIS PA 15108,MOON,40.496447360507567,-80.172748739202973,451300
0417G00003000000,107 CHAUCER CT CORAOPOLIS PA 15108,MOON,40.496893281321746,-80.174492190500231,451300
0417D00276000000,126 LANSDOWNE DR CORAOPOLIS PA 15108,MOON,40.500896270738046,-80.167949935997584,451300
0416R00205000000,306 BEAGLE CT CORAOPOLIS PA 15108,MOON,40.484274930461858,-80.174565940869627,451300
0416G00099000000,122 NORMAN DR CORAOPOLIS PA 15108,MOON,40.487167292508659,-80.171516827041245,451300
0415L00123000000,3005 FALLBROOK DR CORAOPOLIS PA 15108,MOON,40.474731991818032,-80.174369965913243,451300
0415L00114000000,2855 BEAVER GRADE RD CORAOPOLIS PA 15108,MOON,40.474873699705853,-80.172745632771552,451300
0415H00018000000,1019 CHAULK HILL DR CORAOPOLIS PA 15108,MOON,40.477930830330031,-80.167997410006691,451300
0414M00049000000,237 LAKEVIEW DR CORAOPOLIS PA 15108,MOON,40.465476615409237,-80.168344210744621,451300
0414M00045000000,301 SCENIC CT CORAOPOLIS PA 15108,MOON,40.465688150415964,-80.169273890228737,451300
0414D00026000000,210 LAKEVIEW DR CORAOPOLIS PA 15108,MOON,40.471751557911432,-80.170874313948460,451300
0407K00027000000,103 MYRTLE ST OAKDALE PA 15071,SOUTH FAYETTE,40.397835519666081,-80.176793564266433,456001
0407K00005000000,406 ANDERSON AVE OAKDALE PA 15071,SOUTH FAYETTE,40.398507719717472,-80.176188310101452,456001
0404N00034000000,4509 WALNUT RIDGE CIR MC DONALD PA 15057,SOUTH FAYETTE,40.366294591864815,-80.182019846385543,456003
0404J00018000000,4541 WALNUT RIDGE CIR MC DONALD PA 15057,SOUTH FAYETTE,40.369161988686251,-80.181761517754950,456003
0404J00014000000,4543 WALNUT RIDGE CIR MC DONALD PA 15057,SOUTH FAYETTE,40.369310899425145,-80.181940261745950,456003
0404F00016000000,5819 WINDSOR DR MC DONALD PA 15057,SOUTH FAYETTE,40.371077063014745,-80.175970929333033,456003
0404E00100000000,4467 WALNUT RIDGE CIR MC DONALD PA 15057,SOUTH FAYETTE,40.370525983964001,-80.182563540448399,456003
0404C00020000000,3565 OLD OAKDALE RD MC DONALD PA 15057,SOUTH FAYETTE,40.373991157567914,-80.173041142609648,456003
0403E00007000000,4193 BATTLE RIDGE RD MC DONALD PA 15057,SOUTH FAYETTE,40.361680418391842,-80.179713787292030,456003
0403D00028000000,5107 FOREST RIDGE DR MC DONALD PA 15057,SOUTH FAYETTE,40.363632331468601,-80.169060471568272,456003
0402C00007000000,1132 MOHAWK RD MC DONALD PA 15057,SOUTH FAYETTE,40.354970399617734,-80.172098027496403,456003
0401S00007000000,1016 NICOLE DR BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.338292530144315,-80.167201814303681,456003
0401H00005000000,8426 DAVID DR BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.341640360169322,-80.167327683730520,456003
0400J00079000000,8598 CHRISTINE CT BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.339660736750503,-80.163604310334975,456003
0400J00065000000,8601 CHRISTINE CT BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.339227167611661,-80.162719367605476,456003
0399S00013000000,7030 CLUBVIEW DR BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.338334907373138,-80.136105402797497,456003
0399M00034000000,7067 CLUBVIEW DR BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.339619588408567,-80.133941659494198,456003
0399M00022000000,7048 CLUBVIEW DR BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.338527497152668,-80.134603495598782,456003
0399D00003000000,257 HICKORY HEIGHTS DR BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.344692239408765,-80.136798924050538,456003
0398S00034000000,415 SWAN DR BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.337191743385475,-80.118812741360458,456004
0398N00032000000,3386 WASHINGTON PIKE BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.338514167383764,-80.130790450269089,456003
0398N00023000000,3386 WASHINGTON PIKE BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.338214700274108,-80.130374129669946,456003
0398G00113000000,100 E RUSSETS CIR BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.341688672284072,-80.120999575507156,456003
0398G00051000000,563 WINESAP CT BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.342236374685378,-80.123495987974863,456003
0398G00030000000,349 REDROME CIR W BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.341488381560545,-80.124318243274772,456003
0398A00006000000,726 AUGUSTA DR BRIDGEVILLE PA 15017,SOUTH FAYETTE,40.344413248379134,-80.133682727068091,456003
0397S00006000000,1245 SKY RIDGE DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.338627286359383,-80.103201351019322,474202
0397R00152000000,1189 SATELLITE CIR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.338033604594067,-80.105977059141892,474202
0397P00230000000,1185 POLARIS CIR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.338277708006949,-80.108305647894298,474201
0397P00185000000,1184 POLARIS CIR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.337650356557013,-80.109315625513489,474201
0397G00060000000,1173 GALAXY CIR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.342403828109056,-80.105497404489398,474201
0396S00044000000,1676 EWING CIR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.336785810145841,-80.083492650915687,474202
0396P00195000000,2330 SOUTHAMPTON DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.336272698320123,-80.092850589346966,474202
0396L00075000000,2356 MORROW RD PITTSBURGH PA 15241,UPPER ST. CLAIR,40.339548748169200,-80.090723215888588,474201
0396H00014000000,1643 TIFFANY RDG PITTSBURGH PA 15241,UPPER ST. CLAIR,40.341525343534215,-80.084003068421950,474201
0396F00176000000,1261 GREYSTONE DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.342850102915456,-80.093788063799195,474201
0396F00168000000,2154 MEADOWMONT DR PITTSBURGH PA 15241,UPPER ST. CLAIR,40.343185162002271,-80.093171855885203,474201
